,name,address,city,tel
2975,방배3차현대홈타운(아)경로당,서초구 방배동 2233번지 ,서초구,없음
2976,방배3차현대홈타운(아)경로당,서초구 방배동 2233번지 ,서초구,없음
2977,서초1차e편한세상 경로당,서초구 서초동 1487-63번지 ,서초구,없음
2978,롯데캐슬클래식(아) 경희회관 경로당,서초구 서초동 1312-3번지 ,서초구,없음
2979,삼호가든3차(아)경로당,서초구 반포동 32-8번지 ,서초구,없음
2980,롯데캐슬갤럭시1차(아)경로당,서초구 잠원동 50번지 ,서초구,없음
2981,롯데캐슬갤럭시1차(아)경로당,서초구 잠원동 50번지 ,서초구,없음
2982,서초구립 우면주공(아)경로당,서초구 우면동 63번지 ,서초구,없음
2983,서초트라팰리스(아) 경로당,서초구 서초동 1344-13번지 ,서초구,없음
2984,서초자이(아)경로당,서초구 서초동 1444-7번지 ,서초구,없음
2985,원지경로당,서초구 원지동 405번지 ,서초구,없음
2986,신반포5차(아)경로당,서초구 잠원동 64-8번지 ,서초구,없음
2987,신반포6차(아)경로당,서초구 잠원동 74-2번지 ,서초구,없음
2988,한신플러스타운경로당,서초구 서초동 1454-29번지 ,서초구,없음
2989,방배2차현대홈타운(아)경로당,서초구 방배동 2001번지 ,서초구,없음
2990,서초래미안(아) 경로당,서초구 서초동 1682번지 ,서초구,없음
2991,활터골,용산구 후암동 406-3번지 ,용산구,없음
2992,청파제1,용산구 청파동1가 3-59번지 ,용산구,없음
2993,서빙고(할아버지),용산구 서빙고동 195-10번지 ,용산구,없음
2994,동빙고,용산구 동빙고동 65-1번지 ,용산구,없음
2995,보광동제1,용산구 보광동 216-67번지 ,용산구,없음
2996,보광(사립),용산구 보광동 385번지 ,용산구,없음
2997,동빙고경로당,용산구 동빙고동 95번지 ,용산구,없음
2998,한일,용산구 한남동 684-5번지 ,용산구,없음
2999,신동아아파트,용산구 서빙고동 241-21번지 ,용산구,없음
3000,매봉경로당,용산구 한남동 ,용산구,없음
3001,원효로 경로당,용산구 원효로3가 ,용산구,없음
3002,효창제1,용산구 효창동 5-712번지 ,용산구,없음
3003,새말,용산구 후암동 400-39번지 ,용산구,없음
3004,신흥,용산구 용산동2가 1-219번지 ,용산구,없음
3005,용산2가,용산구 용산동2가 25번지 ,용산구,없음
3006,청파제2 경로당,용산구 청파동2가 ,용산구,없음
3007,한강로3가,용산구 한강로3가 40-1번지 ,용산구,없음
3008,서초네이처힐4단지 경로당,서초구 우면동 720번지 ,서초구,없음
3009,서초네이처힐7단지 경로당,서초구 우면동 ,서초구,없음
3010,서초네이처힐5단지 경로당,서초구 우면동 730번지 ,서초구,없음
3011,서초교대e편한세상(아) 경로당,서초구 서초동 ,서초구,없음
3012,신반포청구(아) 경로당,서초구 잠원동 ,서초구,없음
3013,엠브이(아)경로당,서초구 반포동 ,서초구,없음
3014,우성(아)경로당(방배2동),서초구 방배동 ,서초구,없음
3015,참누리에고리치 경로당,서초구 우면동 ,서초구,없음
3016,LH서초4단지(아)경로당,서초구 우면동 LH서초4단지아파트 ,서초구,없음
3017,LH서초5단지(아) 경로당,서초구 우면동 LH서초5단지아파트 ,서초구,없음
3018,양재리본타워1단지(아) 경로당,서초구 양재동 양재리본타워1단지아파트 ,서초구,없음
3019,서초힐스 경로당,서초구 우면동 536-3번지 서초LH스타힐스 경로당 ,서초구,없음
3020,신반포5차아파트 경로당,서초구 잠원동 64-8번지 ,서초구,없음
3021,서초구립염곡경로당,서초구 염곡동 180-2번지 ,서초구,없음
3022,삼호가든4차(아)경로당,서초구 반포동 30-20번지 ,서초구,없음
3023,반포리체 경로당,서초구 반포동 30-26번지 ,서초구,없음
3024,서초네이처힐3단지(아) 경로당,서초구 우면동 서초네이처힐3단지 경로당 ,서초구,없음
3025,서초네이처힐2단지(아) 경로당,서초구 우면동 서초네이처힐2단지(아)경로당 ,서초구,없음
3026,서초네이처힐6단지(아) 경로당,서초구 우면동 서초네이처힐6단지아파트 ,서초구,없음
3027,롯데캐슬아르떼 경로당,서초구 방배동 롯데캐슬아르떼 경로당 107동동 ,서초구,없음
3028,바우뫼 경로당,서초구 양재동 바우뫼 경로당 ,서초구,없음
3029,양재리본타워2단지(아) 경로당,서초구 양재동 양재리본타워2단지(아) 경로당 ,서초구,없음
3030,서초네이처힐1단지(아) 경로당,서초구 우면동 서초네이처힐1단지아파트 ,서초구,없음
3031,식유촌 경로당,서초구 우면동 652-7번지 컨테이너 ,서초구,없음
3032,서초포레스타7단지(아) 경로당,서초구 신원동 서초포레스타7단지 아파트 ,서초구,없음
3033,방배롯데캐슬로제경로당,서초구 방배동 849-30번지 ,서초구,없음
3034,서초한신플러스타운 경로당,서초구 서초동 1454-29번지 ,서초구,없음
3035,서초1차 e편한세상,서초구 서초동 1487-63번지 ,서초구,없음
3036,신반포10차아파트 경로당,서초구 잠원동 58-16번지 ,서초구,없음
3037,신반포13차(아)경로당,서초구 잠원동 52-2번지 ,서초구,없음
3038,신반포18차아파트 경로당,서초구 잠원동 52번지 ,서초구,없음
3039,신반포4차아파트 경로당,서초구 잠원동 70번지 ,서초구,없음
3040,한남리버탑경로당,용산구 한남동 802번지 ,용산구,없음
3041,한남시범아파트경로당,용산구 한남동 1-387번지 ,용산구,없음
3042,이촌아파트경로당,용산구 이촌동 412번지 ,용산구,없음
3043,이태원북부경로당,용산구 이태원동 245-15번지 ,용산구,없음
3044,보광제1경로당,용산구 보광동 9-26번지 ,용산구,없음
3045,조양경로당,용산구 이태원동 542번지 ,용산구,없음
3046,한남제2경로당,용산구 한남동 ,용산구,없음
3047,서빙고할아버지경로당,용산구 서빙고동 195-10번지 ,용산구,없음
3048,동빙고할아버지경로당,용산구 동빙고동 65번지 ,용산구,없음
3049,갈월경로당,용산구 갈월동 23-1번지 ,용산구,없음
3050,원효1동경로당,용산구 원효로1가 25번지 ,용산구,없음
3051,현대한강(아)경로당,용산구 이촌동 400번지 ,용산구,없음
3052,용문경로당,용산구 용문동 27-1번지 ,용산구,없음
3053,원효로2가 경로당,용산구 원효로2가 8-4번지 ,용산구,없음
3054,금호베스트빌(아)경로당,서초구 잠원동 58번지 ,서초구,없음
3055,월드메르디앙(아)경로당,서초구 잠원동 33-11번지 ,서초구,없음
3056,서초3동서초2차e편한세상경로당,서초구 서초동 1529번지 ,서초구,없음
3057,롯데캐슬갤럭시 2차 경로당,서초구 잠원동 50-1번지 ,서초구,없음
3058,래미안방배아트힐 경로당,서초구 방배동 1008-2번지 ,서초구,없음
3059,방배래미안(아)경로당,서초구 방배동 2626번지 ,서초구,없음
3060,방배래미안타워실버 경로당,서초구 방배동 485-3번지 ,서초구,없음
3061,서초구립서초1동 경로당,서초구 서초동 1436-6번지 ,서초구,없음
3062,삼호가든4차(아)경로당,서초구 반포동 30-2번지 ,서초구,없음
3063,무지개(아)경로당,서초구 서초동 1335번지 ,서초구,없음
3064,서초롯데프레지던트(아) 경로당,서초구 서초동 서초롯데캐슬프레지던트 ,서초구,없음
3065,방배브라운(아)경로당,서초구 방배동 ,서초구,없음
3066,LH서초3단지(아) 경로당,서초구 우면동 ,서초구,없음
3067,신반포5차아파트 경로당,서초구 잠원동 64-8번지 ,서초구,없음
3068,산반포8차아파트 경로당,서초구 잠원동 60-3번지 ,서초구,없음
3069,산반포5차아파트경로당,서초구 잠원동 64-8번지 ,서초구,없음
3070,신반포8차(아) 경로당,서초구 잠원동 60-3번지 ,서초구,없음
3071,신반포6차아파트경로당,서초구 잠원동 74-2번지 ,서초구,없음
3072,신반포18차(아)경로당,서초구 잠원동 52번지 ,서초구,없음
3073,신반포7차아파트경로당,서초구 잠원동 65-32번지 ,서초구,없음
3074,강변(아) 경로당,서초구 잠원동 53-15번지 ,서초구,없음
3075,래미안서초스위트(아) 경로당,서초구 서초동 1301-6번지 ,서초구,없음
3076,서초캐슬리버티(아)경로당,서초구 서초동 1620-20번지 ,서초구,없음
3077,래미안퍼스티지 시니어클럽 경로당,서초구 반포동 18-1번지 ,서초구,없음
3078,구립능안마을경로당,서초구 내곡동 166번지 ,서초구,없음
3079,안골마을경로당,서초구 내곡동 192-3번지 ,서초구,없음
3080,본마을경로당,서초구 신원동 446번지 ,서초구,없음
3081,청룡마을경로당,서초구 신원동 237-1번지 ,서초구,없음
3082,새쟁이마을경로당,서초구 신원동 22번지 외 2필지 ,서초구,없음
3083,신흥내곡경로당,서초구 내곡동 1-1125번지 ,서초구,없음
3084,현인내곡경로당,서초구 내곡동 374-36번지 ,서초구,없음
3085,탑성마을경로당,서초구 염곡동 209-2번지 ,서초구,없음
3086,헌인내곡경로당,서초구 내곡동 374-36번지 ,서초구,없음
3087,신반포11차아파트경로당,서초구 잠원동 58-24번지 ,서초구,없음
3088,반포자이(아)경로당,서초구 반포동 20-43번지 ,서초구,없음
3089,우성(아)경로당(방배동),서초구 방배동 2525번지 ,서초구,없음
3090,서초구립방배3동제1경로당,서초구 방배동 537-50번지 ,서초구,없음
3091,서초구립방배3동제2경로당,서초구 방배동 478-13번지 ,서초구,없음
3092,삼익아파트경로당,서초구 방배동 1018-1번지 ,서초구,없음
3093,신동아(아)경로당(방배3동),서초구 방배동 988-1번지 ,서초구,없음
3094,대우효령(아)경로당,서초구 방배동 1038번지 ,서초구,없음
3095,임광1.2차(아)경로당,서초구 방배동 1015번지 ,서초구,없음
3096,경남(아)경로당,서초구 방배동 1028-1번지 ,서초구,없음
3097,임광3차아파트경로당,서초구 방배동 1010-1번지 ,서초구,없음
3098,서초구립방배4동경로당,서초구 방배동 821-1번지 ,서초구,없음
3099,방배1차현대(아)경로당,서초구 방배동 1344번지 ,서초구,없음
3100,서초구립말죽거리경로당,서초구 양재동 7-32번지 ,서초구,없음
3101,서초구립암산마을경로당,서초구 우면동 55번지 ,서초구,없음
3102,서초구립송동마을경로당,서초구 우면동 476-6번지 ,서초구,없음
3103,서초구립우면동경로당,서초구 우면동 6-1번지 ,서초구,없음
3104,우면형촌경로당,서초구 우면동 210-4번지 ,서초구,없음
3105,우성아파트경로당,서초구 양재동 154-2번지 ,서초구,없음
3106,이태원1동,용산구 이태원동 116-11번지 ,용산구,없음
3107,이촌2동 할머니 경로당,용산구 이촌동 395번지 ,용산구,없음
3108,한마음,용산구 한강로2가 ,용산구,없음
3109,원일,용산구 원효로2가 8-4번지 ,용산구,없음
3110,보광동제2,용산구 보광동 75-21번지 ,용산구,없음
3111,현대한강아파트(사립),용산구 이촌동 400번지 ,용산구,없음
3112,보광종점,용산구 보광동 217-2932번지 ,용산구,없음
3113,조양,용산구 이태원동 392-4번지 ,용산구,없음
3114,한가람아파트(사립),용산구 이촌동 ,용산구,없음
3115,북한강아파트경로당,용산구 이촌동 208-3번지 ,용산구,없음
3116,용암경로당,용산구 용산동2가 5-66번지 ,용산구,없음
3117,송학당경로당,용산구 용문동 38-206번지 ,용산구,없음
3118,남영경로당,용산구 남영동 108-3번지 ,용산구,없음
3119,강촌아파트,용산구 이촌동 403번지 ,용산구,없음
3120,동아그린아파트경로당,용산구 이촌동 411번지 ,용산구,없음
3121,삼오경로당,용산구 한강로3가 45-7번지 ,용산구,없음
3122,이태원북부,용산구 이태원동 255-60번지 ,용산구,없음
3123,황중경로당,중구 황학동 2525번지 ,중구,없음
3124,중림경로당,중구 만리동1가 57-7번지 ,중구,없음
3125,만리경로당,중구 만리동2가 176-2번지 ,중구,없음
3126,삼성사이버빌리지경로당,중구 중림동 200번지 ,중구,없음
3127,충정 경로당,중구 중림동 202동 ,중구,없음
3128,SH황학롯데캐슬경로당,중구 황학동 롯데베네치아 106동 ,중구,없음
3129,소공경로당,중구 서소문동 ,중구,없음
3130,명동경로당,중구 남산동2가 18-15번지 ,중구,없음
3131,남대문5가경로당,중구 남대문로5가 548번지 ,중구,없음
3132,회현경로당,중구 회현동1가 147-19번지 ,중구,없음
3133,충무경로당,중구 인현동2가 142-2번지 ,중구,없음
3134,대경경로당,마포구 대흥동 ,마포구,없음
3135,남산SK리더스뷰 경로당,중구 회현동1가 206번지 남산SK리더스뷰 3층 ,중구,없음
3136,청구e편안세상경로당,중구 신당동 109동 ,중구,없음
3137,사랑 경로당,중구 신당동 201동 ,중구,없음
3138,하이베르경로당,중구 신당동 111동 ,중구,없음
3139,동화경로당,중구 신당동 청구 e편한세상 115동 ,중구,없음
3140,남산아이리스경로당,중구 회현동1가 남산롯데캐슬아이리스아파트 ,중구,없음
3141,롯데캐슬 베네치아 경로당,중구 황학동 롯데캐슬베네치아 103동 ,중구,없음
3142,신당5동경로당,중구 신당동 132-10번지 ,중구,없음
3143,유락경로당,중구 신당동 155-10번지 ,중구,없음
3144,유락할머니경로당,중구 신당동 80-70번지 ,중구,없음
3145,신당5할머니경로당,중구 신당동 163-10번지 ,중구,없음
3146,한진그랑빌경로당,중구 신당동 845번지 ,중구,없음
3147,한진그랑빌행복경로당,중구 신당동 845번지 ,중구,없음
3148,동화동경로당,중구 신당동 50-12번지 ,중구,없음
3149,동화동현대아파트경로당,중구 신당동 동화동 현대아파트 경로당 ,중구,없음
3150,파라다이스경로당,중구 신당동 282-10번지 ,중구,없음
3151,황학경로당,중구 황학동 1644번지 ,중구,없음
3152,소정회경로당,서초구 방배동 ,서초구,없음
3153,서초더샵포레시니어하우스경로당,서초구 내곡동 서초더샵포레시니어하우스 경로당 ,서초구,없음
3154,잠원동아아파트경로당,서초구 잠원동 잠원동아아파트 경로당 ,서초구,없음
3155,서초포레스타5단지(아)경로당,서초구 신원동 서초포레스타5단지아파트경로당 ,서초구,없음
3156,신동아아파트경로당,은평구 응암동 197-78번지 ,은평구,없음
3157,구룡경로당,은평구 수색동 289-37번지 ,은평구,없음
3158,대주아파트경로당,은평구 응암동 669-1번지 ,은평구,없음
3159,갈현현대아파트제일경로당,은평구 구산동 갈현현대아파트 ,은평구,없음
3160,금호아파트경로당,은평구 응암동 739번지 ,은평구,없음
3161,녹산경로당,은평구 녹번동 산 1-41번지 ,은평구,없음
3162,역촌경로당,은평구 역촌동 67-9번지 ,은평구,없음
3163,신사미성아파트경로당,은평구 신사동 140-2번지 ,은평구,없음
3164,응암2동경로당,은평구 응암동 668번지 ,은평구,없음
3165,신사2동경로당,은평구 신사동 200-27번지 ,은평구,없음
3166,기자촌경로당,은평구 진관외동 175-407번지 ,은평구,없음
3167,코오롱하늘채아파트 경로당,은평구 갈현동 545번지 ,은평구,없음
3168,미성아파트경로당,은평구 불광동 248번지 ,은평구,없음
3169,우성아파트경로당,은평구 응암동 694-1번지 ,은평구,없음
3170,신성아파트경로당,은평구 신사동 155-1번지 ,은평구,없음
3171,한양주택경로당,은평구 진관내동 440-162번지 ,은평구,없음
3172,녹번경로당,은평구 녹번동 21-16번지 ,은평구,없음
3173,구산경로당,은평구 구산동 ,은평구,없음
3174,신흥경로당,은평구 신사동 31-2번지 ,은평구,없음
3175,대호아파트경로당,은평구 불광동 629번지 ,은평구,없음
3176,역마을경로당,은평구 역촌동 30-26번지 ,은평구,없음
3177,물푸레골경로당,은평구 구파발동 78-13번지 ,은평구,없음
3178,라이프아파트경로당,은평구 신사동 354번지 ,은평구,없음
3179,박석어버이경로당,은평구 불광동 479-116번지 ,은평구,없음
3180,대림아파트경로당,은평구 녹번동 276번지 ,은평구,없음
3181,신사1차현대아파트경로당,은평구 신사동 359번지 ,은평구,없음
3182,뉴신성아파트경로당,은평구 신사동 356번지 ,은평구,없음
3183,북한산여기소경로당,은평구 진관동 ,은평구,없음
3184,진관경로당,은평구 진관내동 390-3번지 ,은평구,없음
3185,잿말경로당,은평구 진관외동 51번지 ,은평구,없음
3186,수색경로당,은평구 수색동 146-12번지 ,은평구,없음
3187,수색중앙경로당,은평구 수색동 205-902번지 ,은평구,없음
3188,대호프라자아파트경로당,은평구 불광동 631-1번지 ,은평구,없음
3189,갈현어버이회관경로당,은평구 갈현동 415-2번지 ,은평구,없음
3190,산장경로당,은평구 수색동 ,은평구,없음
3191,증산경로당,은평구 증산동 202-17번지 ,은평구,없음
3192,수색할머니경로당,은평구 수색동 173-4번지 ,은평구,없음
3193,응암2동 경로당,은평구 응암동 240-105번지 ,은평구,없음
3194,녹신경로당,은평구 응암동 37-106번지 ,은평구,없음
3195,효경골경로당,은평구 갈현동 267-101번지 ,은평구,없음
3196,은평아파트경로당,은평구 역촌동 220번지 ,은평구,없음
3197,장수경로당,은평구 신사동 183-10번지 ,은평구,없음
3198,녹수경로당,은평구 녹번동 4-314번지 ,은평구,없음
3199,대광경로당,은평구 불광동 280-296번지 ,은평구,없음
3200,새장골경로당,은평구 불광동 98-7번지 ,은평구,없음
3201,갈현2동경로당,은평구 갈현동 474-1번지 ,은평구,없음
3202,대조경로당,은평구 대조동 212번지 ,은평구,없음
3203,증산할머니경로당,은평구 증산동 189-68번지 ,은평구,없음
3204,상동경로당,은평구 수색동 8-15번지 ,은평구,없음
3212,장안현대홈타운아파트경로당,동대문구 장안동 336번지 ,동대문구,없음
3276,묵정경로당,중구 충무로5가 21번지 ,중구,없음
3313,증산중앙하이츠아파트 경로당,은평구 증산동 248번지 ,은평구,없음
3314,양천리경로당,은평구 녹번동 132-19번지 ,은평구,없음
3315,북한산수자인아파트경로당,은평구 불광동 636번지 ,은평구,없음
3316,두산위브아파트경로당,은평구 증산동 255번지 ,은평구,없음
3317,은평신사두산위브아파트경로당,은평구 신사동 370번지 ,은평구,없음
3318,응암푸르지오아파트경로당,은평구 응암동 178번지 ,은평구,없음
3319,신사이랜드타운아파트경로당,은평구 신사동 367번지 ,은평구,없음
3320,불광2동경로당,은평구 불광동 191-7번지 ,은평구,없음
3321,대림한숲타운아파트 경로당,은평구 수색동 1번지 ,은평구,없음
3322,수색진흥아파트 경로당,은평구 수색동 416-1번지 ,은평구,없음
3323,갈현동 건영아파트경로당,은평구 갈현동 541-1번지 ,은평구,없음
3324,우남아파트 경로당,은평구 갈현동 540번지 ,은평구,없음
3325,한신빌라 경로당,은평구 증산동 산 12-22번지 ,은평구,없음
3326,JR경로당,은평구 녹번동 280-1번지 ,은평구,없음
3327,북한산대창센시티아파트경로당,은평구 불광동 71-16번지 ,은평구,없음
3328,신사동한신아파트경로당,은평구 신사동 365번지 ,은평구,없음
3329,우정경로당,은평구 수색동 363-16번지 ,은평구,없음
3330,해주드림빌아파트경로당,은평구 녹번동 279-1번지 ,은평구,없음
3331,신사성원아파트 경로당,은평구 신사동 360번지 ,은평구,없음
3332,북한산 현대홈타운아파트 경로당,은평구 불광동 ,은평구,없음
3333,e-편한세상아파트 경로당,은평구 구산동 ,은평구,없음
3334,경남아파트경로당,은평구 구산동 224번지 ,은평구,없음
3335,갈현미미아파트,은평구 갈현동 538번지 ,은평구,없음
3336,일심경로당,은평구 녹번동 91-6번지 ,은평구,없음
3337,응암제일경로당,은평구 응암동 159-5번지 ,은평구,없음
3338,매바위경로당,은평구 응암동 220-13번지 ,은평구,없음
3339,송암경로당,은평구 불광동 245-62번지 ,은평구,없음
3340,신사시티아파트경로당,은평구 신사동 297번지 ,은평구,없음
3341,우방아파트경로당,은평구 증산동 244번지 ,은평구,없음
3342,청구아파트경로당,은평구 수색동 413번지 수색청구아파트 ,은평구,없음
3343,월드빌아파트노인정,은평구 증산동 250번지 101 101동 1504호,은평구,없음
3344,남해그린힐아파트경로당,은평구 불광동 632번지 1 1동 807호,은평구,없음
3345,덕인경로당,은평구 응암동 126-46번지 ,은평구,없음
3346,메트로타워아파트경로당,은평구 불광동 311-13번지 ,은평구,없음
3347,녹색경로당,은평구 녹번동 160-9번지 ,은평구,없음
3348,한숲경로당,은평구 수색동 415번지 113 113동 903호,은평구,없음
3349,녹번2차현대아파트경로당,은평구 녹번동 녹번2차 현대아파트 ,은평구,없음
3350,녹번현대아파트경로당,은평구 녹번동 100-55번지 ,은평구,없음
3351,신사2차현대아파트경로당,은평구 신사동 355번지 ,은평구,없음
3352,대추말경로당,은평구 대조동 84-81번지 ,은평구,없음
3353,충암경로당,은평구 응암동 746-15번지 ,은평구,없음
3354,동익파크아파트경로당,은평구 갈현동 355-95번지 ,은평구,없음
3355,홍익아파트경로당,은평구 신사동 19-117번지 ,은평구,없음
3356,구산거북경로당,은평구 구산동 구산보건지소 ,은평구,없음
3357,갈현현대아파트경로당,은평구 갈현동 537번지 ,은평구,없음
3358,갈현한솔아파트경로당,은평구 갈현동 539번지 ,은평구,없음
3359,신성수정아파트경로당,은평구 신사동 358번지 ,은평구,없음
3360,신사1동경로당,은평구 신사동 270-45번지 ,은평구,없음
3361,삼성타운아파트경로당,은평구 대조동 231번지 ,은평구,없음
3362,우성2차아파트경로당,도봉구 방학동 508번지 ,도봉구,없음
3363,한신아파트경로당,도봉구 도봉동 30-1번지 ,도봉구,없음
3364,창일경로당,도봉구 창동 664-18번지 ,도봉구,없음
3365,쌍삼경로당,도봉구 쌍문동 325-4번지 ,도봉구,없음
3366,방학1동경로당,도봉구 방학동 687-3번지 ,도봉구,없음
3367,신동아4차아파트경로당,도봉구 방학동 732번지 ,도봉구,없음
3368,청구아파트경로당,도봉구 방학동 734번지 ,도봉구,없음
3369,약수경로당,도봉구 도봉동 454-14번지 ,도봉구,없음
3370,초헌약수경로당,도봉구 창동 451-14번지 ,도봉구,없음
3371,현대3차아파트경로당,도봉구 쌍문동 719번지 ,도봉구,없음
3372,극동아파트경로당,도봉구 쌍문동 721번지 ,도봉구,없음
3373,미라보아파트경로당,도봉구 쌍문동 160번지 ,도봉구,없음
3374,"한화,성원아파트경로당",도봉구 방학동 731번지 ,도봉구,없음
3375,무수경로당,도봉구 도봉동 589-6번지 ,도봉구,없음
3376,청구아파트경로당,도봉구 쌍문동 195번지 ,도봉구,없음
3377,한양6차아파트경로당,도봉구 쌍문동 59-5번지 ,도봉구,없음
3378,거성학마을아파트경로당,도봉구 방학동 701-15번지 ,도봉구,없음
3379,성원아파트경로당,도봉구 방학동 735번지 ,도봉구,없음
3380,청학경로당,도봉구 방학동 644-19번지 ,도봉구,없음
3381,대우아파트경로당,도봉구 창동 804번지 ,도봉구,없음
3382,백운경로당,도봉구 쌍문동 81-370번지 ,도봉구,없음
3383,노송(18단지아파트)경로당,도봉구 창동 30번지 ,도봉구,없음
3384,동아아파트경로당,도봉구 창동 26번지 ,도봉구,없음
3385,상아2차아파트경로당,도봉구 창동 300번지 ,도봉구,없음
3386,"한양2,3,4차아파트경로당",도봉구 쌍문동 59번지 ,도봉구,없음
3387,금호1차아파트경로당,도봉구 쌍문동 199-1번지 ,도봉구,없음
3388,현대1차아파트경로당,도봉구 쌍문동 54번지 ,도봉구,없음
3389,한양아파트경로당,도봉구 쌍문동 388-33번지 ,도봉구,없음
3390,초안경로당,도봉구 창동 632-66번지 ,도봉구,없음
3391,상동(19단지아파트)경로당,도봉구 창동 27번지 ,도봉구,없음
3392,쌍문1동경로당,도봉구 쌍문동 448-3번지 ,도봉구,없음
3393,쌍문1동 경로당,도봉구 쌍문동 448-3번지 ,도봉구,없음
3394,성원아파트경로당,도봉구 쌍문동 53번지 ,도봉구,없음
3395,유원아파트경로당,도봉구 도봉동 83-2번지 ,도봉구,없음
3396,녹천(17단지아파트)경로당,도봉구 창동 38번지 ,도봉구,없음
3397,주공1단지아파트경로당,도봉구 창동 305번지 ,도봉구,없음
3398,한양5차아파트경로당,도봉구 쌍문동 59-3번지 ,도봉구,없음
3399,벽산아파트경로당,도봉구 방학동 275번지 ,도봉구,없음
3400,주공3단지아파트경로당,도봉구 창동 347번지 ,도봉구,없음
3401,주공2단지아파트경로당,도봉구 창동 316번지 ,도봉구,없음
3402,금호2차아파트경로당,도봉구 쌍문동 산 68번지 ,도봉구,없음
3403,한양7차아파트경로당,도봉구 쌍문동 59-5번지 ,도봉구,없음
3404,우성아파트경로당,도봉구 방학동 507번지 ,도봉구,없음
3405,럭키아파트경로당,도봉구 도봉동 595번지 ,도봉구,없음
3406,극동아파트경로당,도봉구 도봉동 81-1번지 ,도봉구,없음
3407,주공4단지아파트경로당,도봉구 창동 380번지 ,도봉구,없음
3408,삼성아파트경로당,도봉구 창동 45번지 ,도봉구,없음
3409,도봉경로당,도봉구 도봉동 624-112번지 ,도봉구,없음
3410,쌍문경로당,도봉구 쌍문동 23번지 ,도봉구,없음
3411,유만경로당,도봉구 창동 286-10번지 ,도봉구,없음
3412,쌍신경로당,도봉구 쌍문동 460-19번지 ,도봉구,없음
3413,서원경로당,도봉구 도봉동 567-5번지 ,도봉구,없음
3414,계성경로당,도봉구 쌍문동 355번지 ,도봉구,없음
3415,영풍마드레빌아파트경로당,중랑구 신내동 801번지 ,중랑구,없음
3416,망우경로당,중랑구 망우동 184-27번지 ,중랑구,없음
3417,망우1동본동경로당,중랑구 망우동 342-51번지 ,중랑구,없음
3418,신내LG쌍용아파트 경로당,중랑구 상봉동 484번지 ,중랑구,없음
3419,신내4단지아파트 경로당,중랑구 묵동 13번지 ,중랑구,없음
3420,한국아파트경로당,중랑구 묵동 378번지 ,중랑구,없음
3421,신내9단지봉화경로당,중랑구 신내동 657번지 ,중랑구,없음
3422,삼익아파트 경로당,중랑구 면목동 1516번지 ,중랑구,없음
3423,신내9단지아파트 경로당,중랑구 신내동 657번지 ,중랑구,없음
3424,신우아파트경로당,중랑구 면목동 1518번지 ,중랑구,없음
3425,안산경로당,중랑구 망우동 461-32번지 ,중랑구,없음
3426,동부아파트경로당,중랑구 상봉동 495호,중랑구,없음
3427,샘터경로당,중랑구 면목동 389-15번지 ,중랑구,없음
3428,안수경로당,중랑구 면목동 543-56번지 ,중랑구,없음
3429,세방아파트 경로당,중랑구 묵동 383번지 ,중랑구,없음
3430,신원금호아파트 경로당,중랑구 망우동 573번지 ,중랑구,없음
3431,묵2동극동늘푸른아파트경로당,중랑구 묵동 ,중랑구,없음
3432,햇님경로당,중랑구 망우동 474-11번지 ,중랑구,없음
3433,신내구립경로당,중랑구 신내동 494-26번지 ,중랑구,없음
3434,신내7차동성아파트경로당,중랑구 신내동 797번지 ,중랑구,없음
3435,늘푸른동아아파트경로당,중랑구 면목동 715번지 ,중랑구,없음
3436,신내건영1차아파트경로당,중랑구 상봉동 1번지 ,중랑구,없음
3437,석탑아파트경로당,중랑구 신내동 787번지 ,중랑구,없음
3438,신내6단지아파트경로당,중랑구 신내동 650번지 ,중랑구,없음
3439,면목성원아파트경로당,중랑구 면목동 1515번지 ,중랑구,없음
3440,면목7동 구립경로당,중랑구 면목동 351번지 ,중랑구,없음
3441,신내11단지아파트 경로당,중랑구 신내동 661번지 ,중랑구,없음
3442,용마경로당,중랑구 면목동 619-7번지 ,중랑구,없음
3443,봉화경로당,중랑구 중화동 309-36번지 ,중랑구,없음
3444,경성경로당,중랑구 면목동 511-2번지 ,중랑구,없음
3445,용마산경로당,중랑구 면목동 469-9번지 ,중랑구,없음
3446,묵2동 한양경로당,중랑구 묵동 237-50번지 ,중랑구,없음
3447,용마공원경로당,중랑구 망우동 69-1번지 ,중랑구,없음
3448,용마금호타운아파트 경로당,중랑구 면목동 494번지 ,중랑구,없음
3449,성원아파트경로당,중랑구 신내동 783번지 ,중랑구,없음
3450,면목두산1차아파트경로당,중랑구 면목동 1500번지 ,중랑구,없음
3451,신현경로당,중랑구 신내동 107-3번지 ,중랑구,없음
3452,동성아파트경로당,중랑구 신내동 397번지 ,중랑구,없음
3453,두산아파트 경로당,중랑구 면목동 1510번지 ,중랑구,없음
3454,제2차두산아파트 경로당,중랑구 면목동 1511번지 ,중랑구,없음
3455,신내대림두산아파트 경로당,중랑구 묵동 20번지 ,중랑구,없음
3456,동성3차아파트 경로당,중랑구 신내동 620번지 ,중랑구,없음
3457,두산화성8단지아파트 경로당,중랑구 신내동 656번지 ,중랑구,없음
3458,원당경로당,도봉구 방학동 564번지 ,도봉구,없음
3459,안골경로당,도봉구 도봉동 349번지 ,도봉구,없음
